segment_id,start,end,speaker_id,transcript,incongruence_score,confidence_weight,final_score
295,741.0,744.0,SPEAKER_02,a control and seeing a million tiny little buttons,0.164312,0.7777,0.127785
296,742.5,745.5,SPEAKER_02,a million tiny little buttons with tiny little words,0.358465,0.7777,0.278778
297,744.0,747.0,SPEAKER_02,with tiny little words saying what they all do,0.670008,0.7777,0.521065
298,745.5,748.5,SPEAKER_02,saying what they all do and just sitting there,0.543958,0.7777,0.423036
299,747.0,750.0,SPEAKER_02,and just sitting there searching for the text button,0.498246,0.7777,0.387486
300,751.5,754.5,SPEAKER_03,"And symbols that you don't necessarily understand, symbols",0.007662,0.6121,0.00469
301,753.0,756.0,SPEAKER_03,"don't necessarily understand, symbols you're meant to understand",0.079173,0.6121,0.048462
302,757.5,760.5,SPEAKER_02,when you've got the main things on the,0.202338,0.8392,0.169802
303,759.0,762.0,SPEAKER_02,main things on the front of it and,0.62911,0.8392,0.527949
304,760.5,763.5,SPEAKER_02,front of it and a section opens up,0.15768,0.8392,0.132325
305,762.0,765.0,SPEAKER_02,a section opens up or something to the,0.529374,0.8392,0.444251
306,763.5,766.5,SPEAKER_02,or something to the other functions when you,0.377314,0.8392,0.316642
307,765.0,768.0,SPEAKER_02,other functions when you can do sound or,0.356862,0.8392,0.299479
308,766.5,769.5,SPEAKER_02,can do sound or options kind of recording,0.387591,0.8392,0.325267
309,768.0,771.0,SPEAKER_02,options kind of recording things like that inside it,0.37667,0.8392,0.316101
310,769.5,772.5,SPEAKER_02,things like that inside it because it doesn't make,0.080248,0.8392,0.067344
311,771.0,774.0,SPEAKER_02,because it doesn't make when you pick it,0.671567,0.8392,0.563579
312,772.5,775.5,SPEAKER_02,when you pick it up it doesn't make,0.269851,0.8392,0.226459
313,774.0,777.0,SPEAKER_02,up it doesn't make it really complicated to,0.160447,0.8392,0.134647
314,775.5,778.5,SPEAKER_02,it really complicated to look at it's obvious,0.278769,0.8392,0.233943
315,780.0,783.0,SPEAKER_03,that just raises a point. I wonder what our design people think.,0.126545,0.746,0.094403
316,781.5,784.5,SPEAKER_03,what our design people think. But you know on a mobile,0.028558,0.7643,0.021827
317,783.0,786.0,SPEAKER_03,"But you know on a mobile phone, you can press a key",0.158991,0.8129,0.129244
318,784.5,787.5,SPEAKER_03,"phone, you can press a key and it gives you a menu. It's",0.101979,0.6119,0.062401
319,786.0,789.0,SPEAKER_03,and it gives you a menu. It's got a menu display. I wonder,0.275761,0.6869,0.18942
320,787.5,790.5,SPEAKER_03,got a menu display. I wonder if incorporating that into the design,0.162999,0.624,0.101711
321,789.0,792.0,SPEAKER_03,if incorporating that into the design of a remote control might,0.142052,0.8371,0.118911
322,790.5,793.5,SPEAKER_03,of a remote control might be useful. So you've got,0.007898,0.8064,0.006369
323,795.0,798.0,SPEAKER_01,"I was thinking on the same lines, you instead of having too",0.517186,0.835,0.431851
324,796.5,799.5,SPEAKER_01,"lines, you instead of having too many buttons and make it complicated",0.039578,0.835,0.033047
325,798.0,801.0,SPEAKER_01,many buttons and make it complicated for the user. Maybe have an,0.036675,0.6775,0.024847
326,799.5,802.5,SPEAKER_01,for the user. Maybe have an LCD display or something like,0.034814,0.6775,0.023586
327,801.0,804.0,SPEAKER_01,"LCD display or something like that, like a mobile.",0.691142,0.647,0.447169
328,802.5,805.5,SPEAKER_01,"that, like a mobile. With menus.",0.238576,0.647,0.154358
329,804.0,807.0,SPEAKER_01,With menus. And if it's somewhat,0.105893,0.7726,0.081813
330,805.5,808.5,SPEAKER_01,And if it's somewhat similar to what you have on mobile,0.121265,0.7726,0.093689
331,807.0,810.0,SPEAKER_01,"similar to what you have on mobile phone, people might find it easier to",0.245399,0.7711,0.189227
332,811.5,814.5,SPEAKER_02,What about the older generation? What about Granny,0.447746,0.6595,0.295288
333,813.0,816.0,SPEAKER_02,the older generation? What about Granny and Granddad's?,0.318053,0.6595,0.209756
334,814.5,817.5,SPEAKER_02,and Granddad's? My Granddad,0.610515,0.6158,0.375955
335,816.0,819.0,SPEAKER_02,My Granddad can answer his mobile,0.165288,0.6492,0.107305
336,817.5,820.5,SPEAKER_02,"can answer his mobile phone, but he couldn't",0.187766,0.6492,0.121898
337,819.0,822.0,SPEAKER_02,"phone, but he couldn't even dream of texting or",0.728436,0.6492,0.472901
338,820.5,823.5,SPEAKER_02,even dream of texting or something like that.,0.540503,0.6492,0.350894
339,823.5,826.5,SPEAKER_03,Can he program his remote controller? Is he,0.009596,0.806,0.007734
340,825.0,828.0,SPEAKER_03,his remote controller? Is he basic with that too?,0.041229,0.806,0.03323
341,831.0,834.0,SPEAKER_00,is actually better than me at using teletext.,0.007468,0.5056,0.003776
342,834.0,837.0,SPEAKER_03,So that's a problem regardless of any,0.079948,0.8867,0.07089
343,835.5,838.5,SPEAKER_03,problem regardless of any design modifications you come up,0.067243,0.8867,0.059624
344,837.0,840.0,SPEAKER_03,design modifications you come up with. That's going,0.006372,0.8254,0.005259
345,838.5,841.5,SPEAKER_03,with. That's going to be a problem anyway with,0.252268,0.8254,0.208222
346,840.0,843.0,SPEAKER_03,to be a problem anyway with the older generation perhaps and that's,0.124155,0.764,0.094854
347,841.5,844.5,SPEAKER_03,the older generation perhaps and that's another issue how we tackle,0.018226,0.764,0.013924
348,846.0,849.0,SPEAKER_00,to be as long as it's sort of self-intuitive and you,0.100847,0.5658,0.057059
349,847.5,850.5,SPEAKER_00,sort of self-intuitive and you can work out,0.170759,0.5658,0.096616
350,849.0,852.0,SPEAKER_00,can work out why everything's doing.,0.032035,0.6974,0.022341
351,850.5,853.5,SPEAKER_00,"why everything's doing. Because I mean,",0.243121,0.7601,0.184796
352,852.0,855.0,SPEAKER_00,"Because I mean, menus on phones now,",0.241798,0.6913,0.167155
353,853.5,856.5,SPEAKER_00,"menus on phones now, they've got all",0.167941,0.6913,0.116097
354,855.0,858.0,SPEAKER_00,"they've got all these pictures and stuff,",0.078265,0.6913,0.054104
355,856.5,859.5,SPEAKER_00,"these pictures and stuff, which makes it fairly",0.08648,0.6913,0.059783
356,858.0,861.0,SPEAKER_00,which makes it fairly obvious what you're,0.015815,0.6913,0.010933
357,862.5,865.5,SPEAKER_02,I don't know how.,0.032872,0.793,0.026067
358,864.0,867.0,SPEAKER_02,know how. I don't,0.221299,0.8218,0.181864
359,865.5,868.5,SPEAKER_02,I don't like the new phones,0.221028,0.8507,0.188029
360,867.0,870.0,SPEAKER_02,like the new phones that kind of got,0.154954,0.8507,0.131819
361,868.5,871.5,SPEAKER_02,that kind of got a windows-based running system.,0.534567,0.8507,0.454757
362,870.0,873.0,SPEAKER_02,a windows-based running system.,0.227905,0.8507,0.193879
363,871.5,874.5,SPEAKER_02,I find it really confusing.,0.029931,0.8558,0.025615
364,873.0,876.0,SPEAKER_02,I find it really confusing. I kept getting,0.103132,0.8221,0.084784
365,874.5,877.5,SPEAKER_02,I kept getting lost in the phone. I have,0.657399,0.7931,0.521383
366,876.0,879.0,SPEAKER_02,"lost in the phone. I have not got a new one, but my friend got",0.259371,0.7592,0.196914
367,877.5,880.5,SPEAKER_02,"not got a new one, but my friend got a new one. I was",0.207505,0.7481,0.155235
368,879.0,882.0,SPEAKER_02,a new one. I was trying to do things with,0.261135,0.7481,0.195355
369,880.5,883.5,SPEAKER_02,"trying to do things with it, and I just",0.608748,0.7611,0.463318
370,882.0,885.0,SPEAKER_02,"it, and I just kept getting lost. That's just me.",0.519036,0.8219,0.426596
371,886.5,889.5,SPEAKER_00,don't know how for 25 or 12 euros,0.054022,0.7551,0.040792
372,888.0,891.0,SPEAKER_00,25 or 12 euros 50 how much,0.033721,0.7551,0.025463
373,889.5,892.5,SPEAKER_00,50 how much of an excellent screen,0.005299,0.7551,0.004001
374,891.0,894.0,SPEAKER_00,of an excellent screen you could get. You'd,0.025957,0.7309,0.018972
375,892.5,895.5,SPEAKER_00,you could get. You'd have to sort of keep,0.023025,0.7309,0.016829
376,894.0,897.0,SPEAKER_00,have to sort of keep it down to a,0.065557,0.7067,0.046329
377,895.5,898.5,SPEAKER_00,it down to a black and white LCD thing.,0.068234,0.7067,0.048221
378,898.5,901.5,SPEAKER_03,Is it possible that for the older generation you could have like an,0.005098,0.8408,0.004286
379,900.0,903.0,SPEAKER_03,older generation you could have like an extra button that you press for large,0.012136,0.8408,0.010204
380,901.5,904.5,SPEAKER_03,extra button that you press for large print like you do in large print,0.007782,0.8408,0.006543
381,903.0,906.0,SPEAKER_03,print like you do in large print books? Obviously,0.004499,0.811,0.003649
382,904.5,907.5,SPEAKER_03,books? Obviously it displays less on the screen.,0.025095,0.811,0.020352
383,906.0,909.0,SPEAKER_03,it displays less on the screen. It displays less,0.125282,0.8461,0.106001
384,907.5,910.5,SPEAKER_03,It displays less on the screen but as long as they,0.008276,0.8461,0.007003
385,912.0,915.0,SPEAKER_02,Yeah. What about,0.106088,0.6843,0.072596
386,913.5,916.5,SPEAKER_02,What about kind of a,0.670361,0.8545,0.572823
387,915.0,918.0,SPEAKER_02,kind of a dual function in,0.389567,0.8545,0.332885
388,916.5,919.5,SPEAKER_02,dual function in that you've got the,0.523036,0.8545,0.446934
389,918.0,921.0,SPEAKER_02,that you've got the basic buttons just,0.752605,0.8545,0.643101
390,919.5,922.5,SPEAKER_02,"basic buttons just for your play,",0.650344,0.8545,0.555719
391,921.0,924.0,SPEAKER_02,"for your play, volume, program, things.",0.360296,0.8545,0.307873
392,922.5,925.5,SPEAKER_02,"volume, program, things. And also,",0.451112,0.8551,0.385746
393,924.0,927.0,SPEAKER_02,"And also, and then a menu",0.375963,0.8556,0.321674
394,925.5,928.5,SPEAKER_02,and then a menu to go into,0.127439,0.8556,0.109036
395,927.0,930.0,SPEAKER_02,"to go into with obvious pictures, obvious",0.288981,0.8556,0.247252
396,928.5,931.5,SPEAKER_02,"with obvious pictures, obvious symbols, and that's",0.364736,0.8556,0.312068
397,930.0,933.0,SPEAKER_02,"symbols, and that's where you control",0.369395,0.8556,0.316054
398,931.5,934.5,SPEAKER_02,where you control recording and things like,0.475573,0.8556,0.406901
399,936.0,939.0,SPEAKER_03,"is, just tacking into mobile phone design features again,",0.012874,0.8402,0.010817
400,937.5,940.5,SPEAKER_03,"mobile phone design features again, you could have a flip",0.044464,0.8402,0.037359
401,939.0,942.0,SPEAKER_03,you could have a flip top remote control so,0.045886,0.8402,0.038553
402,940.5,943.5,SPEAKER_03,top remote control so that when you flip over,0.022246,0.8402,0.018691
403,942.0,945.0,SPEAKER_03,"that when you flip over the top, you can have",0.011163,0.8402,0.009379
404,943.5,946.5,SPEAKER_03,"the top, you can have a bigger screen in",0.013971,0.8402,0.011738
405,945.0,948.0,SPEAKER_03,a bigger screen in the flip over.,0.068322,0.8402,0.057404
406,951.0,954.0,SPEAKER_01,much we're going to know about. It might save a bit,0.394921,0.4824,0.19051
407,952.5,955.5,SPEAKER_01,about. It might save a bit of space. Instead of,0.108058,0.4907,0.053024
408,954.0,957.0,SPEAKER_01,"of space. Instead of looking bulky, it might look",0.657385,0.5028,0.330533
409,955.5,958.5,SPEAKER_01,"looking bulky, it might look small. But it might have",0.237889,0.5795,0.137857
410,960.0,963.0,SPEAKER_03,there's no reason we need to make it look as fashionable and stylish as,0.060533,0.7592,0.045956
411,961.5,964.5,SPEAKER_03,it look as fashionable and stylish as a mobile phone. It can,0.88179,0.7723,0.681007
412,963.0,966.0,SPEAKER_03,a mobile phone. It can still be lightweight,0.007185,0.7723,0.005549
413,964.5,967.5,SPEAKER_03,"still be lightweight plastic, something that's",0.04046,0.7854,0.031777
414,966.0,969.0,SPEAKER_03,"plastic, something that's easily molded and produced.",0.00111,0.7854,0.000872
415,967.5,970.5,SPEAKER_03,easily molded and produced. Sorry I'm,0.672925,0.7799,0.524814
416,969.0,972.0,SPEAKER_03,Sorry I'm trading on your,0.89636,0.7799,0.699071
417,970.5,973.5,SPEAKER_03,trading on your territory guys.,0.685938,0.7744,0.53119
418,973.5,976.5,SPEAKER_02,"Right, okay we've got half an hour before the next",0.796425,0.6856,0.546029
419,975.0,978.0,SPEAKER_02,an hour before the next meeting so we're all going,0.479169,0.6856,0.328518
420,976.5,979.5,SPEAKER_02,meeting so we're all going to go off and do our,0.564713,0.6856,0.387167
421,978.0,981.0,SPEAKER_02,to go off and do our individual things.,0.073931,0.6856,0.050687
422,979.5,982.5,SPEAKER_02,individual things. I think that's,0.353448,0.7362,0.260209
423,981.0,984.0,SPEAKER_02,I think that's probably about it and,0.649457,0.7868,0.510992
424,982.5,985.5,SPEAKER_02,probably about it and then we'll come back,0.326393,0.7868,0.256806
425,984.0,987.0,SPEAKER_02,then we'll come back in days again and,0.728865,0.7868,0.573471
426,985.5,988.5,SPEAKER_02,in days again and I get to do,0.068777,0.7868,0.054114
427,990.0,993.0,SPEAKER_00,"Just a quick thing about the, what you're",0.015404,0.8566,0.013195
428,991.5,994.5,SPEAKER_00,"about the, what you're saying about the, it",0.122402,0.8566,0.104849
429,993.0,996.0,SPEAKER_00,"saying about the, it doesn't need to",0.204193,0.8566,0.174912
430,994.5,997.5,SPEAKER_00,doesn't need to be fashionable.,0.015302,0.8174,0.012508
431,996.0,999.0,SPEAKER_00,be fashionable. So I had a quick,0.00444,0.8174,0.003629
432,997.5,1000.5,SPEAKER_00,So I had a quick look at the company website,0.00195,0.7781,0.001518
433,999.0,1002.0,SPEAKER_00,look at the company website and it's like the we,0.00326,0.7972,0.002599
434,1000.5,1003.5,SPEAKER_00,and it's like the we put the,0.009616,0.7972,0.007666
435,1002.0,1005.0,SPEAKER_00,put the fashion into electronics.,0.03188,0.8162,0.026021
436,1003.5,1006.5,SPEAKER_00,fashion into electronics. So I,0.039287,0.7868,0.030911
437,1005.0,1008.0,SPEAKER_00,So I think the whole design,0.113111,0.7573,0.085659
438,1006.5,1009.5,SPEAKER_00,"think the whole design thing might be quite,",0.024075,0.7573,0.018232
439,1008.0,1011.0,SPEAKER_00,"thing might be quite, I mean you can",0.022408,0.7573,0.016969
440,1009.5,1012.5,SPEAKER_00,I mean you can still have plastic and,0.04884,0.7573,0.036987
441,1011.0,1014.0,SPEAKER_00,still have plastic and it'd look quite,0.079509,0.7573,0.060212
442,1015.5,1018.5,SPEAKER_03,"mean it doesn't have to be, that was my main",0.016585,0.6357,0.010543
443,1017.0,1020.0,SPEAKER_03,"be, that was my main point, we do have to",0.006686,0.6357,0.00425
444,1018.5,1021.5,SPEAKER_03,"point, we do have to use metal, I don't know",0.046935,0.6357,0.029837
445,1020.0,1023.0,SPEAKER_03,"use metal, I don't know if using plastic does make",0.028494,0.6357,0.018114
446,1021.5,1024.5,SPEAKER_03,"if using plastic does make it cheaper, I presume it",0.093999,0.6357,0.059755
447,1026.0,1029.0,SPEAKER_02,controls and everything. They're kind of molded and look a,0.801279,0.7272,0.58269
448,1027.5,1030.5,SPEAKER_02,of molded and look a bit different than the tele-west,0.390853,0.7713,0.301465
449,1029.0,1032.0,SPEAKER_02,bit different than the tele-west remote controls. So silver,0.701685,0.7662,0.537631
450,1030.5,1033.5,SPEAKER_02,remote controls. So silver plastic which looks,0.486101,0.7662,0.372451
451,1032.0,1035.0,SPEAKER_02,plastic which looks a bit smarter.,0.305815,0.7611,0.232756
452,1033.5,1036.5,SPEAKER_02,"a bit smarter. So yeah, I",0.400645,0.6762,0.270916
453,1035.0,1038.0,SPEAKER_02,"So yeah, I guess that's it.",0.142088,0.4746,0.067435
454,1036.5,1039.5,SPEAKER_02,guess that's it. Okay. Okay.,0.538239,0.5411,0.291241
455,1038.0,1041.0,SPEAKER_02,Okay. Okay. So let's break it,0.272556,0.5836,0.159064
456,1039.5,1042.5,SPEAKER_02,So let's break it up there.,0.556917,0.7188,0.400312
457,1041.0,1044.0,SPEAKER_02,up there. Okay. So see you in half an,0.508474,0.5469,0.278084
458,1042.5,1045.5,SPEAKER_02,Okay. So see you in half an hour.,0.129776,0.4609,0.059814
459,1045.5,1048.5,SPEAKER_03,Do we go back to our room?,0.050239,0.7954,0.03996
