segment_id,start,end,speaker_id,transcript,asr_confidence
315,1545.74,1547.34,SPEAKER_01,Leopard print would be cool.,0.5662
316,1548.34,1551.63,SPEAKER_03,"But by this, I think it's more okay, so food and beer.",0.6532
317,1552.87,1556.02,SPEAKER_02,"I'd say the color of the border there, you'd find that.",0.726
318,1556.82,1558.09,SPEAKER_02,That would stand out.,0.572
319,1558.49,1563.22,SPEAKER_00,"That yellow, it would also help keep the product placement.",0.8674
320,1565.99,1568.64,SPEAKER_00,It's inspired by interior clothing fashion.,0.7635
321,1568.66,1571.01,SPEAKER_03,They refer to the food and veg thing.,0.6401
322,1573.49,1575.85,SPEAKER_03,Is this like a banana type color?,0.7249
323,1576.07,1577.44,SPEAKER_03,Could we stretch?,0.9293
324,1577.46,1579.24,SPEAKER_03,"No, it's not shaped like a banana.",0.7247
325,1579.88,1581.22,SPEAKER_00,It's kind of.,0.685
326,1581.24,1585.51,SPEAKER_01,"It probably won't be when it's being... Oh, because it's flat.",0.6376
327,1585.53,1585.85,SPEAKER_01,Budgeted.,0.433
328,1586.25,1587.35,SPEAKER_03,What is this fruit?,0.7513
329,1587.83,1589.04,SPEAKER_03,It's just flat.,0.5643
330,1589.02,1595.91,SPEAKER_01,I think this is not particularly fruit and veggie.,0.7953
331,1596.33,1602.9,SPEAKER_03,We might have to suffer badly for this one as well.,0.7395
332,1602.92,1608.41,SPEAKER_00,Well I mean it's probably more fruit and veg than most other things out there bar fruit and veg.,0.6469
333,1608.69,1613.36,SPEAKER_03,Four four or that's very ambitious.,0.6375
334,1613.38,1624.44,SPEAKER_01,"Yeah, I don't think fruit and veg is the sole criteria for being inspired by fashion.",0.7686
335,1624.46,1631.73,SPEAKER_01,We're inspired by current fashions.,0.7004
336,1631.71,1636.08,SPEAKER_02,This is their motto.,0.6775
337,1636.12,1637.72,SPEAKER_03,This is their strategy.,0.8555
338,1638.86,1645.08,SPEAKER_03,Imagine we actually had some money invested in this and the amount that we invest is going to be proportional to the marks.,0.8269
339,1645.68,1650.95,SPEAKER_03,We might want to be a bit more skeptical about this one.,0.7752
340,1653.26,1654.54,SPEAKER_00,What would you think yourself?,0.9028
341,1654.98,1659.33,SPEAKER_03,"I would say, I mean, it's not at all, right?",0.7349
342,1659.94,1661.65,SPEAKER_03,In any way or shape or form.,0.772
343,1662.91,1667.79,SPEAKER_00,"Well, it's kind of curved and we can make it yellow and that's pretty much banana-like.",0.8766
344,1668.19,1671.86,SPEAKER_03,"Okay, the yellow banana-like thing is, I think it's okay.",0.6762
345,1672.02,1672.88,SPEAKER_00,It's got a curve to it.,0.8592
346,1674.2,1676.2,SPEAKER_03,"Five, is that so unreasonable?",0.7464
347,1677.81,1680.55,SPEAKER_00,It's nice being stretching the use of a banana.,0.6728
348,1681.39,1681.73,SPEAKER_03,Yeah.,0.507
349,1686.72,1689.49,SPEAKER_03,"Okay, so we have 1, 2, 3, 4, 5, 6, 7.",0.7891
350,1689.51,1696.82,SPEAKER_03,"So 5, 7, 10, 16, 21.",0.8373
351,1697.22,1701.81,SPEAKER_03,Which gives us an average of 3.,0.7633
352,1703.43,1722.89,SPEAKER_00,it's well this would be in the middle so it's it's not bad it's on the good section it's not bad and considering the oops sorry I'm sorry,0.8193
353,1722.87,1752.49,SPEAKER_00,"Considering the price we had to get this in, to have a positive, even based on the four of us being heavily biased, it was going to be quite hard to get anything standing out, I'd say, possibly based on the cost features.",0.8377
354,1753.98,1754.34,SPEAKER_00,Hmm.,0.384
355,1754.37,1784.38,SPEAKER_03,"Even if we were to increase this entire thing by by seven we were to go down a grade to four we would have to do I Mean we didn't we weren't that Kind of optimistic to overly optimistic You know like we didn't we didn't add we didn't subtract your whole seven points from these things So I think we're definitely on the good bit even if we gave this one seven this one seven That's still only three extra points over seven You know, it's",0.7809
356,1784.36,1786.46,SPEAKER_03,"Yeah, it was okay.",0.6843
357,1786.8,1787.14,SPEAKER_03,It was good.,0.337
358,1787.64,1809.59,SPEAKER_01,"Personally, I think given that the product only replaces a single remote control that you've already got, are people really going to shell out 25 euros for something that's only marginally good?",0.7722
359,1812.47,1817.92,SPEAKER_02,"Well, it depends here what the target people are like you'd say.",0.7322
360,1817.96,1822.29,SPEAKER_02,Maybe fashion conscious.,0.8863
361,1824.34,1825.78,SPEAKER_02,Maybe women are we don't know.,0.7162
362,1825.82,1826.4,SPEAKER_02,Look at that.,0.6933
363,1826.5,1826.86,SPEAKER_02,It's cool.,0.2515
364,1826.88,1830.99,SPEAKER_02,It looks like a it's yellow looks like a banana.,0.7499
365,1831.01,1831.35,SPEAKER_02,It's cool.,0.6575
366,1831.39,1832.81,SPEAKER_02,It's got a look good in the sitting room.,0.7588
367,1834.55,1848.57,SPEAKER_02,"Rather than LCD, whereas more technical, like more people in with the latest technology, like it's good, it's got an LCD screen, it's only got two buttons and a joystick.",0.6904
368,1850.22,1855.83,SPEAKER_02,"So, which kind of people would be more likely to buy it?",0.6987
369,1857.73,1862.66,SPEAKER_00,"probably the people technologically, they're usually the ones that buy pointless stuff.",0.6059
370,1862.68,1872.55,SPEAKER_03,"I mean, my mom still has not learned how to use text messaging on her phone and she's had it for a long time, you know, she uses it to make phone calls and that's it.",0.7517
371,1872.9,1874.03,SPEAKER_03,Yeah.,0.192
372,1874.05,1882.94,SPEAKER_03,"So I think if my mom saw remote control like this, with only two buttons and a joystick, I mean, that would probably be the first one she decides not to buy, you know.",0.7681
373,1883.64,1885.07,SPEAKER_03,"She'd be like, is this the remote control?",0.4995
374,1885.09,1887.11,SPEAKER_03,How do you use it and stuff like that?,0.7064
375,1888.21,1893.14,SPEAKER_03,"So even if it is really user friendly to us, but we're used to using menus all the time.",0.7776
376,1894.0,1907.59,SPEAKER_01,"I suppose one thing is that because it's technically innovative, for someone who's sort of technophobic, the fact that it simply looks unfamiliar, will be daunting.",0.7495
377,1908.82,1909.4,SPEAKER_03,Yeah.,0.587
378,1909.42,1914.0,SPEAKER_03,I think it's totally radical to have remote control with no numbered buttons.,0.7371
379,1916.27,1917.83,SPEAKER_03,"But like radical, good, maybe.",0.696
380,1918.72,1923.09,SPEAKER_00,"Okay, I don't know how much longer we've got at least five minutes I think.",0.7731
381,1924.47,1926.47,SPEAKER_00,Quickly we'll pop on to project evaluation.,0.7741
382,1930.78,1938.03,SPEAKER_00,"So, we've got these four criteria here for satisfaction.",0.8107
383,1940.1,1941.64,SPEAKER_00,Does anybody want to,0.7995
384,1944.08,1945.85,SPEAKER_00,Do you have any opinions on any of them?,0.7993
385,1946.55,1955.22,SPEAKER_00,"For example, work backwards I suppose, the ability to work in this project using the technology we've been presented with.",0.8187
386,1958.61,1963.12,SPEAKER_00,People made good use of the pen and paper.,0.8873
387,1963.1,1966.22,SPEAKER_00,I would say I have no doodles.,0.74
388,1967.37,1969.07,SPEAKER_00,I wrote nearly a page about that.,0.5009
389,1971.07,1975.4,SPEAKER_00,I'm not quite sure what the advantage for us using a digital pen might be.,0.6923
390,1976.04,1984.03,SPEAKER_01,I think the digital pens mostly for the benefit of the researchers studying us goes into their corpus.,0.7683
391,1985.09,1992.8,SPEAKER_01,It would have been nice to be able to transfer our paper notes onto the,0.7577
392,1993.41,1994.77,SPEAKER_01,with future ourselves.,0.664
393,1994.79,1996.17,SPEAKER_00,"Yeah, that would have been pretty good.",0.2564
394,1996.19,2000.18,SPEAKER_00,It does seem like paper stole a heavy consideration for taking notes.,0.8928
395,2001.94,2004.1,SPEAKER_00,So maybe this is literally just the way around it.,0.6483
396,2005.42,2005.74,SPEAKER_00,I don't know.,0.7457
397,2007.77,2011.01,SPEAKER_00,How are people satisfied with the teamwork we've managed to display today?,0.6666
398,2011.03,2014.34,SPEAKER_00,"I like it, yeah.",0.7242
399,2018.9,2044.22,SPEAKER_00,leadership as much as can be leader in this last one we've got is room for creativity well until until accounts came we're not lacking in ideas you know that was not the problem,0.7579
400,2045.4,2056.54,SPEAKER_00,Yeah I think of in the end ideas that can be used and sadly is meaning not so much that we weren't full of ideas but of ones that are going to allow us to actually build the thing.,0.7693
401,2057.14,2057.9,SPEAKER_00,It's a bit of a pity.,0.8083
402,2058.82,2062.97,SPEAKER_00,I would have to agree in that I think we needed a larger budget.,0.7708
403,2063.45,2077.19,SPEAKER_00,"If you're going to aim your product, maybe a technological kind of sector, then you can afford to maybe jack the price up slightly from what it is because they will pay outrageous cash to be able first in the market.",0.758
404,2077.21,2091.4,SPEAKER_01,I think to retaining the motor biomorphic form and the articulation would gain more profit and sales than it would lose in,0.7696
405,2092.72,2113.64,SPEAKER_02,added expense and the price was like it was twice the assembly cost and would it have to be twice that it could be like it could have had the assembly cost of like maybe 15 euro it's still set up for 25,0.7647
406,2115.24,2117.07,SPEAKER_00,"That's true, yeah.",0.6667
407,2117.95,2126.66,SPEAKER_00,"I suppose these are all that will have to be taken up with a different group, I guess, as to who the costs involved.",0.705
408,2128.57,2132.39,SPEAKER_00,"But, I mean, we've got a prototype.",0.8179
409,2133.99,2143.77,SPEAKER_00,"So, I don't know, I think it's gone okay today considering the information that we've had our disposal on.",0.6554
410,2143.81,2150.1,SPEAKER_03,Maybe the counts would have been better if we had a list to begin with.,0.8159
411,2152.26,2157.05,SPEAKER_00,"Probably would have, I mean, we could have come up with a lot more solid design in the end, I would have to agree.",0.6997
412,2157.71,2166.2,SPEAKER_00,It is very much pity to get so far into the stage and then find out that maybe some of your ideas are just a bit too expensive.,0.8224
413,2167.68,2171.53,SPEAKER_00,Always hard to tell until you know the costs.,0.8078
414,2175.51,2176.19,SPEAKER_00,Okay.,0.549
415,2178.21,2179.38,SPEAKER_00,Are the costs within budget?,0.7262
416,2180.68,2184.41,SPEAKER_00,"Well, they are now that we have our slightly less than capable product.",0.7569
417,2185.67,2190.34,SPEAKER_00,We evaluated it and we can see we came out with a value of three.,0.8268
418,2191.97,2213.92,SPEAKER_01,"Actually, one thing I would say, something that could perhaps be part of the product testing and market research process would be to produce mockups of both versions and see just how much of a difference the going over budget would make to sales.",0.8296
419,2215.1,2217.84,SPEAKER_03,"Which, yeah, and response from consumers.",0.6648
420,2218.82,2221.85,SPEAKER_01,We could even market two versions.,0.9223
421,2225.44,2229.47,SPEAKER_01,We keep the version of the nice biomorphic wrapper version.,0.6971
422,2231.7,2233.92,SPEAKER_00,And then the final one where you get to call it Hal.,0.7641
423,2234.9,2235.9,SPEAKER_00,But we'll go into that later.,0.6092
424,2236.39,2237.97,SPEAKER_00,Right.,0.786
425,2239.75,2243.57,SPEAKER_00,Is there anything else that anybody would like to add?,0.7727
426,2245.72,2255.23,SPEAKER_00,Anything they think has not been covered before I quickly write up a final report?,0.7425
427,2256.09,2256.43,SPEAKER_00,I don't know.,0.8533
428,2256.45,2257.59,SPEAKER_00,"I mean, we've got a product.",0.7025
429,2257.97,2260.57,SPEAKER_00,We maybe aren't as happy with it as we'd like to be.,0.7653
430,2262.93,2266.1,SPEAKER_00,We've got something we think we can maybe stick on to the market and sell.,0.8226
431,2268.52,2274.81,SPEAKER_00,"And of course, something we have been avoiding talking about because we've no information is selling them directly to the manufacturers.",0.8293
432,2275.61,2276.45,SPEAKER_00,There's a huge market.,0.739
433,2276.47,2278.6,SPEAKER_00,"I mean, we briefly touched on it, but we've no more knowledge.",0.5368
434,2278.72,2280.52,SPEAKER_00,And there's little we can say on that.,0.7846
435,2287.13,2287.61,SPEAKER_00,Yeah.,0.387
436,2289.77,2301.95,SPEAKER_00,"So unless anybody's got anything they'd like to add, we can maybe round this up slightly earlier than we need to and then we can finish up the writing and such.",0.8111
437,2309.44,2312.26,SPEAKER_00,Thank you for your participation.,0.8198
438,2318.69,2324.9,SPEAKER_03,"I was actually kind of upset, you know, at the budget and that we had to cut a lot of stuff.",0.7827
439,2324.96,2327.76,SPEAKER_03,"Man, we can't have the locator thing.",0.7519
440,2330.06,2331.01,SPEAKER_03,"Yeah, that's just bad.",0.4722
441,2333.83,2343.6,SPEAKER_03,Do you think maybe the prices were made so that we had the second price and stuff?,0.2752
442,2343.62,2344.46,SPEAKER_00,That is a question you can ask in a while.,0.017
