segment_id,start,end,speaker_id,transcript,asr_confidence
296,1590.54,1593.39,SPEAKER_01,"Yeah, because that will help narrow down the choice of?",0.826
297,1593.57,1593.81,SPEAKER_01,Yeah.,0.462
298,1593.86,1594.96,SPEAKER_00,choice of material.,0.8773
299,1594.98,1598.3,SPEAKER_00,I was kind of thinking about it as well.,0.5588
300,1598.32,1603.95,SPEAKER_00,"You know how you get these shock resistant mobile phones, and they're plastic, but they also have rubber around the outside.",0.7098
301,1604.49,1608.1,SPEAKER_00,"It kind of feels warmer to the touch, feels a bit more comfortable.",0.7518
302,1608.62,1615.99,SPEAKER_00,"Maybe we could incorporate plastic and rubber into it, and then we could have curved chips, because what are titanium?",0.8039
303,1616.01,1623.36,SPEAKER_00,"Yeah, it's going to have to be boxy and rectangular, and I think we might be moving away from that.",0.8004
304,1625.85,1628.64,SPEAKER_00,Do we really want it in the shape of a lemon?,0.6962
305,1629.32,1630.86,SPEAKER_00,"No, I don't think we do either.",0.7219
306,1631.1,1643.02,SPEAKER_02,"It's more just that we think about what it is we're trying to achieve, and then we have one sort of theme that we stick with.",0.8258
307,1644.81,1647.05,SPEAKER_00,"So, thoughts about the actual shape of the thing?",0.8548
308,1647.96,1649.86,SPEAKER_03,I'm quite like a sort of snowman type shape.,0.3961
309,1650.12,1651.6,SPEAKER_00,A snowman shape?,0.6307
310,1651.64,1653.51,SPEAKER_03,So a sort of larger bit sits in your hand.,0.4136
311,1653.77,1657.01,SPEAKER_03,And then you've got to be another and bubble it up for just any other funky you need.,0.3612
312,1657.61,1658.81,SPEAKER_00,That's quite a distinctive shape.,0.8034
313,1658.87,1661.3,SPEAKER_00,"That would be good, wouldn't it?",0.2278
314,1661.32,1662.28,SPEAKER_00,Yeah.,0.38
315,1662.3,1662.4,SPEAKER_00,Yeah.,0.0
316,1662.42,1663.72,SPEAKER_00,"So yeah, should we go with that?",0.4884
317,1665.1,1671.21,SPEAKER_02,"Can we, yeah, like, to, and what, like, do you ever... Do you want to draw it on the board?",0.4901
318,1671.23,1672.87,SPEAKER_02,"Yeah, just to be visualise it.",0.4482
319,1690.75,1691.78,SPEAKER_03,Something like that.,0.3577
320,1691.8,1693.2,SPEAKER_03,You've got two groups there.,0.4262
321,1694.0,1696.1,SPEAKER_03,Maybe you could fold up and you get a third group inside.,0.4499
322,1696.24,1696.72,SPEAKER_00,Okay.,0.39
323,1696.85,1697.41,SPEAKER_00,That'd be good.,0.33
324,1698.13,1700.07,SPEAKER_03,You could have boing controls about there.,0.4766
325,1700.85,1703.86,SPEAKER_00,Okay.,0.676
326,1703.88,1708.11,SPEAKER_00,So call that the snowman shape trademark.,0.8006
327,1711.93,1712.79,SPEAKER_00,"Yeah, that's cool.",0.6593
328,1713.06,1715.32,SPEAKER_00,"And I mean, colour-wise, what does everybody think?",0.5333
329,1715.34,1717.95,SPEAKER_00,I think it is quite important to get yellow in there somewhere.,0.7422
330,1718.33,1719.75,SPEAKER_00,"I mean, do you want the whole thing yellow?",0.7219
331,1719.79,1720.93,SPEAKER_00,Maybe yellow and white?,0.7112
332,1720.95,1721.47,SPEAKER_00,Do you want something?,0.3558
333,1722.74,1725.68,SPEAKER_03,I think it would look quite nice if I just add this bit around here.,0.4125
334,1725.86,1727.45,SPEAKER_03,They start background yellow.,0.55
335,1727.47,1729.87,SPEAKER_03,And then have a nice bold colour for the buttons.,0.6358
336,1730.04,1731.1,SPEAKER_00,"Okay, cool.",0.551
337,1732.0,1735.11,SPEAKER_00,"And also, I mean, how are we going to incorporate this slogan in?",0.6598
338,1735.45,1744.22,SPEAKER_00,"The fact that it talks to you, I mean, it might be quite cool if when you first start using it, it says, what is it, putting fashion into electronics or something, I don't know.",0.7975
339,1745.14,1747.06,SPEAKER_00,"Or when you, like, if you turn it off or something.",0.7603
340,1747.54,1752.33,SPEAKER_00,"If it can speak, if you could actually say this slogan, it might be a bit more powerful than just having it written on it somewhere.",0.6682
341,1753.63,1754.93,SPEAKER_00,Any thoughts on that at all?,0.6973
342,1755.5,1756.55,SPEAKER_03,I think that probably scared me.,0.4788
343,1756.59,1760.15,SPEAKER_00,Turn on your computer.,0.6475
344,1760.17,1761.66,SPEAKER_00,I know.,0.839
345,1762.24,1769.8,SPEAKER_00,"I mean, if you also, like, if we wanted to incorporate an LCD display, where would we put that?",0.6114
346,1769.84,1771.5,SPEAKER_00,Would we put that on the inside?,0.7009
347,1772.8,1774.92,SPEAKER_01,Do we need an LCD display?,0.8127
348,1775.08,1776.68,SPEAKER_01,What's the functionality of it?,0.5958
349,1776.7,1777.51,SPEAKER_00,It's blinds here.,0.4787
350,1777.53,1779.01,SPEAKER_00,Increase the cost of it a lot.,0.6549
351,1779.25,1781.49,SPEAKER_01,"Yeah, but the question is, what are we using it?",0.785
352,1781.53,1783.17,SPEAKER_01,What would we achieve from it?,0.8737
353,1783.23,1786.88,SPEAKER_01,"Putting in lights is cheap, but putting an LCD panel just to make it glow is a bit more.",0.5668
354,1786.9,1789.18,SPEAKER_02,"When you just mentioned LCD, I was thinking, I wonder what that would be about.",0.379
355,1789.52,1794.85,SPEAKER_02,And the thing I could see it helping with would be if it was somehow connected with listings.,0.8147
356,1794.87,1802.22,SPEAKER_02,"So as you scroll through, because we said we might have a jog dial, as you scroll through your stations, you actually tells you what it is.",0.8078
357,1802.2,1806.62,SPEAKER_01,I think that will be a problem because we don't have an input device to get the listings into it.,0.818
358,1806.64,1809.95,SPEAKER_01,So it's a bit nuts to get the user there.,0.6484
359,1809.97,1811.81,SPEAKER_01,"Monday, Tuesday, Wednesday.",0.8167
360,1811.85,1813.76,SPEAKER_00,So no need for an LCD display?,0.771
361,1813.99,1819.3,SPEAKER_01,"I'm not saying there's no need for an LCD display, but what would it tell the user?",0.8255
362,1819.32,1822.55,SPEAKER_01,Because the LCD tends to be an output as opposed to an input.,0.6285
363,1822.57,1828.78,SPEAKER_01,So does the remote control need to talk back to the user?,0.752
364,1828.76,1830.5,SPEAKER_01,We have the option of the speaker as well.,0.7247
365,1830.72,1831.84,SPEAKER_01,The same thing goes for the speaker.,0.8136
366,1831.86,1836.19,SPEAKER_01,Is there a need for a remote control to talk back?,0.6894
367,1839.66,1841.54,SPEAKER_00,I would say no need for a talk back.,0.8614
368,1841.76,1843.32,SPEAKER_00,Does anybody disagree with that?,0.909
369,1844.4,1848.39,SPEAKER_01,You could put a game on it.,0.6353
370,1848.41,1848.51,SPEAKER_01,Easy.,0.001
371,1848.53,1850.75,SPEAKER_01,"When the TV dies, you can play with the remote control.",0.703
372,1852.09,1852.29,SPEAKER_00,OK.,0.571
373,1852.75,1857.52,SPEAKER_00,"Right, so you're going to have the three different sets of functionalities.",0.5167
374,1858.2,1863.22,SPEAKER_00,"I mean, do you want to group them into head of the snowman, body of the snowman, inside of the snowman?",0.6478
375,1863.26,1864.24,SPEAKER_00,Is that what you're thinking?,0.7946
376,1864.6,1868.99,SPEAKER_03,"Well, I think the advanced ones, the ones you don't usually use, can be hidden inside.",0.5553
377,1869.37,1869.71,SPEAKER_00,OK.,0.689
378,1870.63,1872.61,SPEAKER_03,I think the three groups we had were pretty basic ones.,0.412
379,1872.63,1874.15,SPEAKER_03,They'd have to go on the front somewhere.,0.5447
380,1874.37,1875.83,SPEAKER_00,"OK, right.",0.7335
381,1878.96,1880.32,SPEAKER_00,What else do you need to talk about?,0.4135
382,1881.2,1883.25,SPEAKER_01,Why would you physically position the buttons?,0.8499
383,1884.03,1887.57,SPEAKER_01,I think that has some impact on many things.,0.8724
384,1888.19,1891.44,SPEAKER_01,Maybe you want to draw into the...,0.608
385,1891.46,1896.03,SPEAKER_00,So I'm just going to pop this in here because I have a slide about decision making.,0.4241
386,1897.95,1899.11,SPEAKER_00,Which I've forgotten about.,0.4775
387,1910.57,1912.27,SPEAKER_00,"Oh, God, we've got five minutes.",0.6727
388,1913.35,1916.66,SPEAKER_00,"Okay, back again.",0.581
389,1917.22,1921.34,SPEAKER_00,"Energy, do you think that's suggesting we're power powering the thing?",0.6313
390,1922.36,1928.47,SPEAKER_00,I really like the idea of this kinetic thing where you'd have the backup of the battery but have kinetic power.,0.7529
391,1928.49,1936.22,SPEAKER_02,I've had kinetic things before and the one issue we need to keep in mind with them is that you're committing the user to moving it.,0.7734
392,1936.2,1941.63,SPEAKER_01,"No, like I said, we have a hybrid kind of thing, so it's not going to charge the battery.",0.6323
393,1942.03,1944.31,SPEAKER_01,It's just a port for it.,0.6412
394,1944.33,1953.81,SPEAKER_02,"I mean, it's just worth pointing out because I've known people to have kinetic watches that they wear all the time, and it's just like magic because it's always powered and there's no battery.",0.7731
395,1954.17,1963.86,SPEAKER_02,"I've also known people to have things like a jewelry watch they wear from time to time, and they eventually just say it's just too much of a nuisance because I don't wear it all the time.",0.7414
396,1963.84,1965.7,SPEAKER_02,"Look, remote control is similar.",0.819
397,1965.84,1967.37,SPEAKER_02,"You're way on vacation, I don't know.",0.6457
398,1967.75,1972.05,SPEAKER_02,"Whatever, something, and it just starts to get worn down, so we should take a look at it.",0.3808
399,1972.11,1975.69,SPEAKER_00,"Well, I suppose that if you're away and you're not using it, then you're not using any power either.",0.7235
400,1975.73,1980.96,SPEAKER_00,So you'd have the battery as the kind of to keep it ticking over idea.,0.8395
401,1981.34,1983.14,SPEAKER_00,I'm really sure we're going to have to wrap up quite quickly.,0.4454
402,1983.16,1984.44,SPEAKER_00,We don't have as much time as I thought.,0.578
403,1985.26,1987.69,SPEAKER_00,So I think that's what energy is referring to here.,0.7734
404,1988.09,1988.99,SPEAKER_00,Chip on print.,0.9
405,1989.39,1992.03,SPEAKER_00,"Is that an industrial design thing, is it, David?",0.8786
406,1992.05,1992.75,SPEAKER_00,"Yes, yes.",0.645
407,1992.73,1996.88,SPEAKER_00,"Okay, as for the case, kind of discussed that.",0.7664
408,1996.9,2000.17,SPEAKER_02,"And this size here, I'd suggest this be small.",0.8112
409,2000.53,2005.38,SPEAKER_00,"Yeah, and we're going to have rubber buttons that feel kind of...",0.5651
410,2005.4,2006.46,SPEAKER_02,Okay.,0.579
411,2007.0,2008.66,SPEAKER_02,Just a lot of...,0.9357
412,2010.7,2016.65,SPEAKER_02,"I mean, one of the things running through my mind right now, I realize we're being efficient to wrap up the meeting and have lots of decisions made.",0.6467
413,2017.33,2022.06,SPEAKER_02,"But we are leaning quite a bit to the side of being low tech, rubber buttons, plastic frame.",0.8466
414,2022.08,2026.11,SPEAKER_02,It's almost like we're reproducing the same old remote control that's out there.,0.7148
415,2026.13,2033.92,SPEAKER_02,Should we think about how we are actually getting this high tech user friendly theme?,0.7556
416,2033.94,2038.25,SPEAKER_02,Like what is it that we're using to achieve those goals?,0.8446
417,2038.23,2055.43,SPEAKER_01,things like backlighting the buttons and stuff like that or even a clear case you know a glowing a glowing yellow type case where the yellow showbo but in the dark it's sort of,0.7827
418,2055.41,2059.11,SPEAKER_00,in a slightly transparent case.,0.7852
419,2059.13,2062.98,SPEAKER_00,"So it's yellow, like tinted yellow, but you can maybe see through it.",0.768
420,2063.0,2065.2,SPEAKER_01,Or there might be a light running through it like a mouse.,0.7371
421,2065.98,2068.55,SPEAKER_01,"You know, you have color's mice and they don't need that much power.",0.7882
422,2068.76,2074.71,SPEAKER_01,"So the battery in that sense, we have one or two strategically placed lights.",0.8246
423,2074.69,2093.48,SPEAKER_02,sort of yeah because the case is transparent so it gives it a little bit of a glow and then the other thing that we were we've committed ourselves achieving is simplicity and so I'm thinking maybe should we try and think about having something like,0.8305
424,2093.46,2100.93,SPEAKER_02,"some kind of an innovative concept about how the volume and the channels are controlled, because that's the main thing people just want to do.",0.7929
425,2101.41,2105.93,SPEAKER_02,"Can we use like a jog dial, like a nice to sort of round somewhere on it where you just roll it?",0.7847
426,2105.95,2108.21,SPEAKER_01,"The question is when you're rolling it, how do you want to roll it?",0.653
427,2108.23,2109.47,SPEAKER_01,Do you want them to roll it like that?,0.7136
428,2109.78,2111.06,SPEAKER_01,Do you want them to roll it like that?,0.7552
429,2111.2,2114.86,SPEAKER_01,"Because in a mouse, your hand's in a position to roll it.",0.7888
430,2115.48,2120.23,SPEAKER_01,"Whereas the other thing about having a jog dial this way, it tends to get moved accidentally.",0.8579
431,2120.21,2126.17,SPEAKER_00,If you're holding it in your hand.,0.7077
432,2126.36,2130.25,SPEAKER_01,"That's a very unnatural motion to, yeah.",0.7484
433,2130.27,2132.37,SPEAKER_01,Can you imagine you have to scroll a lot?,0.7408
434,2132.39,2138.66,SPEAKER_01,"It might work for volume and maybe some of the brightness controls and stuff like that, but not for channels, right?",0.6692
435,2138.74,2146.56,SPEAKER_01,"If you have a tele-west box, you don't have to buy all the channels, you've got 50 channels, can you imagine trying to?",0.6183
436,2147.58,2152.57,SPEAKER_01,"And I don't think having that too quick, too slow, it's confusing to the, I don't know.",0.7227
437,2152.65,2155.73,SPEAKER_03,"For skipping large amount of channels, you have to have the Skip the Channel button there.",0.3976
438,2155.71,2157.86,SPEAKER_01,But users tend to want to use that.,0.7603
439,2158.08,2162.79,SPEAKER_01,"And once they lose out in the user experience, they're like, because that becomes the most accessible.",0.6845
440,2162.83,2163.43,SPEAKER_01,OK.,0.744
441,2163.45,2164.71,SPEAKER_02,"But that's not a bad thing, is it?",0.5816
442,2164.73,2164.97,SPEAKER_02,Yes.,0.881
443,2165.07,2168.94,SPEAKER_02,"Because if you think about it, the alternative is to go push the button.",0.6479
444,2169.0,2170.78,SPEAKER_02,Jogdolls are much easier than that.,0.7325
445,2170.76,2179.78,SPEAKER_00,"Okay, and right well wouldn't it would need to make a decision whether we want to incorporate a job dial in nice and quickly I will for them actually.",0.7697
446,2179.82,2193.16,SPEAKER_00,I think they're quite unique very quick to use So does anybody oppose the idea of incorporating one into the design at all new and the other thing was Can we think of any way of getting the slogan into this thing?,0.7997
447,2193.21,2200.62,SPEAKER_02,"Yeah, like, I mean, if we keep coming back to this board here, I wouldn't be surprised if we could take this idea.",0.827
448,2200.8,2204.06,SPEAKER_02,"Imagine that, I don't know, that it's within the shape of the hand.",0.8155
449,2204.14,2205.1,SPEAKER_02,It's quite small.,0.7757
450,2206.23,2207.97,SPEAKER_00,"Oh, OK. Really got to wrap up.",0.6801
451,2208.45,2209.49,SPEAKER_00,Yeah.,0.68
452,2209.61,2210.15,SPEAKER_02,It's small.,0.8925
453,2210.19,2214.96,SPEAKER_02,And then we've got the slogan somewhere like on the casing of the side.,0.7031
454,2215.6,2216.98,SPEAKER_00,What if we can do that grid?,0.7946
455,2217.04,2217.32,SPEAKER_02,Yeah.,0.69
456,2217.5,2217.74,SPEAKER_00,Yeah.,0.6
457,2218.08,2221.95,SPEAKER_02,"OK. Well, I mean, isn't that what we just said we just have to decide now?",0.7552
458,2222.89,2223.61,SPEAKER_00,Yeah.,0.461
459,2223.63,2225.33,SPEAKER_00,"Let's, let's try and get the slogan on there.",0.8514
460,2226.41,2232.06,SPEAKER_02,"And then like a jog dial, somewhere that fits in with the shape of it.",0.7985
461,2232.12,2242.84,SPEAKER_01,"Like, I don't know, like here in with that might have one problem in terms of, um, in terms of whether you're left handed or your right handed, you might be locking yourself in.",0.6897
462,2242.82,2245.08,SPEAKER_01,Or maybe just fit it in like down the middle here.,0.6764
463,2245.1,2247.53,SPEAKER_01,Can I just jump in and suggest something?,0.6872
464,2247.59,2250.57,SPEAKER_00,I'm really going to have to hurry on here because we're actually over time.,0.5527
465,2251.33,2253.79,SPEAKER_00,Is there anything anybody's unsure about?,0.8267
466,2254.11,2257.58,SPEAKER_00,"Just for enclosing, the next meeting is going to be in 30 minutes.",0.7598
467,2257.64,2260.58,SPEAKER_00,And so you can see in the screen here what each of you are going to hopefully be doing.,0.7566
468,2261.08,2264.29,SPEAKER_00,And I know that the designers are going to be working with Play Doh and that.,0.6077
469,2264.27,2267.48,SPEAKER_00,So that will be good.,0.8074
470,2268.42,2272.01,SPEAKER_00,And I'll get the minutes up as soon as possible.,0.6794
471,2272.35,2274.62,SPEAKER_00,Anything at all you think we haven't discussed that we need to?,0.8614
472,2274.64,2279.29,SPEAKER_00,Is everybody kind of happy about what they're going to be doing?,0.5231
473,2279.27,2294.63,SPEAKER_01,one thing would be the jog dial because that's going to have quite a big impact on yeah I think jog dial you know it just after you do that what if it was flat yeah that's what I was thinking the slide because then you you don't have to put the hand I think incorporating the logo is quite straightforward there's lots of space for it,0.7355
474,2294.61,2297.11,SPEAKER_00,That's kind of a design thing that you guys can discuss.,0.6213
475,2297.13,2299.08,SPEAKER_01,But it's also a marketing and a function.,0.6429
476,2299.76,2303.24,SPEAKER_02,"And materials, we sort of said we do plastic and rubber, didn't we?",0.7573
477,2303.28,2303.79,SPEAKER_02,Yeah.,0.672
478,2303.81,2309.6,SPEAKER_02,"And I think maybe we should try and stay away from just the big protruding rubber buttons, because that'll just be so standard.",0.7945
479,2309.83,2311.25,SPEAKER_00,something flush with the case.,0.5564
480,2311.27,2312.94,SPEAKER_02,"Something a bit more flush, yeah.",0.7335
481,2313.22,2315.74,SPEAKER_02,Or maybe have rubber incorporated into the case as well.,0.8305
482,2316.48,2319.63,SPEAKER_02,And also plastic I've seen can get really textured.,0.7293
483,2319.89,2322.51,SPEAKER_02,So you can get plastics that actually feel soft in your hand.,0.8082
484,2322.55,2324.46,SPEAKER_02,They feel like fruit skins.,0.5858
485,2324.48,2330.01,SPEAKER_02,"They feel kind of like, you get pins now and then that you'd think that they were rubber, but they're not.",0.7879
486,2330.07,2333.37,SPEAKER_02,They're actually just plastic that's textured.,0.78
487,2333.35,2336.44,SPEAKER_00,I'm going to have to call us to your clothes because we're away every time.,0.5875
488,2336.92,2339.36,SPEAKER_00,So that's really good.,0.8565
489,2339.56,2343.84,SPEAKER_00,We've had so much to talk about that we've pretty much run out of time to do so.,0.7749
490,2343.94,2348.43,SPEAKER_00,So off you go and design stuff.,0.729
491,2348.45,2350.35,SPEAKER_00,Woo!,0.863
492,2350.37,2351.33,SPEAKER_00,Played all down.,0.422
493,2351.45,2352.87,SPEAKER_00,"Yeah, quite jealous actually.",0.771
494,2356.48,2357.46,SPEAKER_01,You got to choose first.,0.768
495,2358.62,2360.02,SPEAKER_01,"No, I'm very kidding.",0.331
496,2365.23,2368.08,SPEAKER_01,"Okay, can I just swipe pure power cable?",0.5374
497,2368.1,2368.88,SPEAKER_01,I don't think it matters.,0.9174
498,2374.35,2380.2,SPEAKER_01,"Okay, I'm gonna pull everybody out first and then put in whoever needs to be left.",0.7799
499,2383.57,2384.03,SPEAKER_01,It's you.,0.488
500,2393.9,2397.51,SPEAKER_01,This is a real hassle.,0.7864
501,2397.85,2398.09,SPEAKER_01,Oops.,0.833
502,2399.9,2406.17,SPEAKER_01,I'm going to take the microphones because it's too lazy to take them off again.,0.4381
